1606823400,19419.02,19550,19544.38,19447.8,218.24534383
1606823700,19404.27,19498.35,19445.33,19450.84,63.12435984
1606824000,19338.92,19488.52,19447.69,19477.49,162.37461951
1606824300,19374.85,19489.18,19479.68,19415.7,93.96097562
1606824600,19319.23,19414.55,19414.55,19343.89,98.03435218
1606824900,19291.44,19381.46,19340.18,19343.07,58.44462513
1606825200,19073.42,19358.07,19343.08,19080.71,218.22522747
1606825500,18631.03,19203.37,19078.83,18734.19,1127.7208559
1606825800,18444,18861.42,18715.5,18827.28,997.22726234
1606826100,18766.72,18998.99,18822.21,18992.99,353.91661885
1606826400,18824.08,18993.94,18992.99,18931.92,205.24410115
1606826700,18742.44,18967.2,18923.92,18818.3,228.07108324
1606827000,18617.68,18841.52,18824.51,18744.34,345.7277206
1606827300,18564.87,18792.44,18743.06,18577.6,346.16893648
1606827600,18181.81,18595.95,18578.53,18433.45,923.57978531
1606827900,18415.33,18599.09,18429.92,18539.22,323.21410079
1606828200,18109,18533.84,18529.67,18222.31,543.54553215
1606828500,18135.02,18514.99,18221.71,18509.54,500.55837983
1606828800,18430.96,18664.67,18509.56,18664.66,255.42814189
1606829100,18567.36,18784.99,18664.65,18751.3,326.14166465
1606829400,18683.46,18800,18751.11,18722.88,303.60005858
1606829700,18686.43,18780.24,18720.09,18733.51,189.42773529
1606830000,18729.75,18875.65,18732.56,18875.57,191.39362454
1606830300,18721.27,18875.65,18875.65,18802.73,244.2705999
1606830600,18727,18849.08,18802.73,18843.11,128.88953024
1606830900,18751.34,18854.36,18837.99,18788.75,88.08166294
1606831200,18751,18841.5,18788.75,18754.68,122.68930453
1606831500,18662.43,18763.54,18753,18751.63,279.2712227
1606831800,18750.48,18957.16,18751.63,18950.34,123.78874015
1606832100,18902.93,18974.77,18950.33,18942.78,164.31985097
1606832400,18900,18968.91,18941.45,18964.99,199.33634757
1606832700,18854.19,18964.99,18964.98,18866.6,139.96478045
1606833000,18841.28,19067.9,18866.97,19065.96,206.91312308
1606833300,19065.97,19215,19065.97,19201.69,219.45148018
1606833600,19201.64,19354.01,19201.65,19320.81,182.02744523
1606833900,19237.72,19386.73,19323.22,19290.38,223.99843246
1606834200,19240,19372.19,19285.78,19307.4,197.52294863
1606834500,19230,19334.86,19306.73,19308.99,175.16854908
1606834800,19240,19426.88,19308.99,19423.01,143.22136302
1606835100,19380.02,19500,19415.34,19489.68,195.00390483
1606835400,19356.96,19500,19489.67,19394.59,113.58450356
1606835700,19265,19401.66,19394.54,19338.06,134.70700816
1606836000,19336.25,19435.68,19341.22,19355.81,106.4824788
1606836300,19350,19445.04,19352.4,19436.72,66.27909031
1606836600,19300,19442.84,19441.98,19307.35,80.66831148
1606836900,19278.76,19358.88,19307.34,19282.43,147.14188515
1606837200,19245,19367.62,19287.9,19256.78,155.66989771
1606837500,19193.89,19340.95,19256.22,19334.79,161.33279216
1606837800,19228.55,19374,19338.27,19335.56,100.11222082
1606838100,19279.65,19344.99,19344.32,19281.99,106.68858066
1606838400,19265.16,19346.31,19282,19298.73,80.58253144
1606838700,19110.49,19310,19298.72,19149.99,132.81596996
1606839000,19065.39,19216.03,19149.97,19120.16,119.85261082
1606839300,18958.01,19126.58,19115.86,19046.89,235.98272752
1606839600,18950,19144.77,19053.23,19124.6,160.45879097
1606839900,18998.02,19177.17,19124.6,18998.02,119.46742246
1606840200,18987.17,19108.19,19004.47,19088.08,147.41646872
1606840500,19050.49,19150,19088.08,19091.93,84.95150493
1606840800,19012.69,19113.87,19086.73,19113.87,77.10702833
1606841100,19067.71,19181.83,19113.63,19145.96,66.90644123
1606841400,19059.09,19169,19145.76,19060,71.72445398
1606841700,19019.44,19086.78,19060.28,19058.17,63.58863963
1606842000,18971.01,19091.93,19058.16,19009.08,65.90667737
1606842300,18737.47,19014.88,19008.53,18790,348.10888967
1606842600,18626.02,18845.23,18790,18834.51,418.65502736
1606842900,18764.21,18935.13,18826.34,18897.53,220.15065371
1606843200,18845.51,18939.47,18885,18924.69,137.74984224
1606843500,18827,18967.56,18934.2,18945.8,139.22395315
1606843800,18797.03,18951.76,18941.82,18900.01,139.00962773
1606844100,18890.47,18951.78,18900.01,18903.71,108.25462008
1606844400,18804.15,18907.69,18903.71,18819.03,58.3820953
1606844700,18749,18952.63,18814.83,18950,183.86076405
1606845000,18951.24,19004.73,18951.24,18991.35,102.8269966
1606845300,18990.01,19091.93,18991.35,19057.88,122.7171589
1606845600,18924.04,19063.53,19063.14,18978.13,115.36951315
1606845900,18924.1,19014.67,18977.03,18943.57,47.06341292
1606846200,18864.27,18983.21,18943.57,18921.99,77.80740081
1606846500,18845.39,18971.71,18928.83,18912.66,54.49755898
1606846800,18877.28,18934.89,18919,18889.18,27.37699631
1606847100,18863.13,18922.88,18889.18,18879.32,53.27027927
1606847400,18812.24,18921.96,18879.32,18921.96,97.23883661
1606847700,18911.93,18994.69,18911.94,18965.7,52.03593973
1606848000,18854.46,18973.68,18960.46,18875.7,42.74564788
1606848300,18738.08,18886.69,18878.41,18750.73,118.60800562
1606848600,18741.9,18859.47,18750.74,18851.38,103.0592737
1606848900,18695.6,18858.57,18856.41,18746.07,188.58063473
1606849200,18719.83,18816.08,18746.07,18806.66,47.54384973
1606849500,18797.57,18897.37,18810.18,18883.52,48.60104699
1606849800,18862.9,18927.89,18883.2,18891.76,37.5138156
1606850100,18891.76,18990,18891.76,18931.29,42.79205672
1606850400,18892.54,18954.1,18931.88,18907.2,36.1947807
1606850700,18876,18946.43,18907.17,18914.86,43.17242973
1606851000,18914.81,18990,18914.81,18953.68,64.2876935
1606851300,18917.99,18981.33,18953.28,18972.45,37.07696855
1606851600,18956.12,19091.4,18972.45,18988.43,109.02514638
1606851900,18960.12,19148.72,18987.48,19131.09,100.20786824
1606852200,19080.04,19148.97,19136.17,19091.1,62.50086524
1606852500,19067.3,19104.4,19091.16,19087.7,38.42423478
1606852800,19051.74,19153.43,19088.42,19153.35,36.8562015
1606853100,19014.47,19151.95,19151.94,19043.78,88.36417395
1606853400,18944.14,19054.78,19043.78,18965.37,52.13373187
1606853700,18929.27,18992.82,18959.78,18942.94,43.99345914
1606854000,18937.68,19000,18945.93,18975.97,22.76626067
1606854300,18933.72,19000,18975.96,18992.01,32.40015131
1606854600,18907.48,18999.13,18999.13,18935.56,34.6370455
1606854900,18855.27,18965.16,18930.08,18917.19,97.50678983
1606855200,18905.02,18941.19,18911.36,18920.01,22.44660064
1606855500,18880.01,18970.86,18920.01,18970.86,32.27219959
1606855800,18968.49,19038.85,18968.49,19021.88,40.81530277
1606856100,19003.25,19046.82,19016.84,19041.96,35.55572618
1606856400,19005.04,19050,19040.61,19031.78,19.08851172
1606856700,18952.88,19033.25,19031.77,19028.98,27.93369029
1606857000,19023.06,19104,19027.5,19069.11,62.35015636
1606857300,19058.07,19117.92,19069.06,19114.72,35.84465489
1606857600,19068.43,19141.99,19111.22,19119.68,57.29077513
1606857900,19109.71,19175,19118.81,19175,50.78667023
1606858200,19153.46,19220,19173.97,19156.45,52.18687383
1606858500,19092.28,19156.45,19156.44,19119.02,30.60824605
1606858800,19089.1,19131.67,19118.48,19121.78,25.05374469
1606859100,19095.88,19166.57,19121.77,19155.92,25.99514185
1606859400,19035.13,19155.61,19151.55,19057.14,30.16755728
1606859700,19039.67,19083.87,19055.77,19057.46,19.72171133
1606860000,19045.13,19127,19056.47,19100,21.47613025
1606860300,19100,19172.08,19100.01,19152.51,28.60418378
1606860600,19117.11,19175.03,19152.5,19123.14,33.19280944
1606860900,19123.14,19175.42,19123.14,19136.57,34.6609718
1606861200,19094.91,19143.18,19140.19,19116.97,29.36052248
1606861500,19075,19125,19116.97,19092.25,48.07272248
1606861800,19092.25,19127.57,19092.25,19122.04,30.66413932
1606862100,18921.88,19122.03,19122.03,18965.66,87.72591129
1606862400,18922,18975.14,18969.9,18966.04,29.20824629
1606862700,18850,19000.01,18964.62,18870.41,81.29934631
1606863000,18887.46,18985.92,18887.46,18935.49,82.30128304
1606863300,18912.01,18969.13,18935.53,18912.01,36.25982474
1606863600,18828,18958.13,18912.01,18829.08,63.59766925
1606863900,18782.12,18855.76,18832.39,18784.75,56.88685728
1606864200,18757.69,18853.15,18784.76,18853.15,118.28380509
1606864500,18829.71,18899,18853.15,18881.93,27.13408544
1606864800,18756.12,18881.58,18881.57,18758.81,104.49968849
1606865100,18736,18825.9,18758.76,18745.64,82.6863854
1606865400,18738.82,18840,18744.83,18840,34.82695621
1606865700,18816.75,18861.98,18839.99,18819.66,36.97578096
1606866000,18743.77,18840.53,18818.16,18825.21,68.22665699
1606866300,18812,18885.29,18817.82,18872.83,40.85201155
1606866600,18847.88,18883.45,18870.03,18872.33,34.24820955
1606866900,18775,18878.27,18870.86,18782.97,57.45431096
1606867200,18609.33,18781.69,18778.18,18649.8,189.90555444
1606867200,18609.33,18781.69,18778.18,18649.8,189.90555444
1606867500,18461.17,18652.53,18652.53,18510.09,473.26653562
1606867800,18495.03,18653.06,18505.22,18638.43,134.25925887
1606868100,18564.91,18713.7,18638.49,18709.58,101.55979452
1606868400,18680,18738.36,18710,18722.99,80.26436325
1606868700,18722.69,18795.05,18724.32,18779.58,102.87424718
1606869000,18778.29,18858,18778.29,18834.93,119.03002555
1606869300,18802.09,18846.31,18829.8,18822.49,46.31014152
1606869600,18825.36,18868,18830.74,18848.91,31.84581356
1606869900,18809.06,18890,18848.39,18879.32,52.46539936
1606870200,18821.53,18884.57,18882.55,18848.78,23.62908029
1606870500,18800.24,18854.07,18848.78,18847.92,23.54272145
1606870800,18795.77,18842.27,18842.26,18816.93,31.89991367
1606871100,18716.94,18815.49,18815.49,18756.97,60.46046838
1606871400,18742.28,18799.85,18753.88,18750.63,29.94890095
1606871700,18743.3,18823.22,18750.63,18808.1,41.95165079
1606872000,18754.31,18809.23,18809.23,18754.89,31.30573141
1606872300,18743.61,18817.11,18754.89,18793.82,47.18584937
1606872600,18777.28,18816.91,18791.92,18809.38,30.46107906
1606872900,18810.99,18914.27,18811,18905.38,48.53746
1606873200,18884.58,18906,18905.39,18893.16,35.22978547
1606873500,18894.99,18985.99,18894.99,18927.75,42.34188455
1606873800,18860.3,18940.03,18927.77,18892.17,35.71409226
1606874100,18854.64,18893.92,18892.17,18866.41,11.45224339
1606874400,18804.97,18866.97,18866.4,18814.05,35.81540686
1606874700,18787.2,18841.36,18814.74,18796.31,33.22454547
1606875000,18788.43,18841.36,18798.46,18841.36,26.53557744
1606875300,18767.12,18859.76,18841.34,18792.26,38.4738867
1606875600,18792.27,18828.12,18792.27,18828.02,26.15932096
1606875900,18774.82,18850.02,18828.02,18774.82,33.95819695
1606876200,18760.33,18799.43,18774.98,18778,31.64304178
1606876500,18685.26,18787.97,18777.97,18695.07,52.57841053
1606876800,18687.72,18731.07,18698.52,18705.43,29.28981846
1606877100,18660.02,18718.26,18709.52,18715.01,33.07663632
1606877400,18696.15,18751.53,18715,18750.94,24.51893025
1606877700,18692.06,18757.99,18750.52,18693.14,34.42527281
1606878000,18652.15,18802.92,18691.82,18801.73,67.23289545
